Process_ID, Interval, Layer, Sv_mean, NASC, Sv_max, Sv_min, Sv_noise, NASC_noise, Height_mean, Depth_mean, Good_samples, Layer_depth_min, Layer_depth_max, Ping_S, Ping_E, Ping_M, Dist_S, Dist_E, Dist_M, VL_start, VL_end, VL_mid, Date_S, Time_S, Date_E, Time_E, Date_M, Time_M, Lat_S, Lon_S, Lat_E, Lon_E, Lat_M, Lon_M, Exclude_below_line_depth_mean, Program_version, Processing_version, Processing_date, Processing_time, Alpha, Gain_constant, Noise_Sv_1m, Minimum_Sv_threshold_applied, Minimum_integration_threshold, Maximum_Sv_threshold_applied, Maximum_integration_threshold, Exclude_above_line_applied, Exclude_above_line_depth_mean, Exclude_below_line_applied, Bottom_offset, Standard_deviation, Skewness, Kurtosis, ABC, ABC_noise, Area_Backscatter_Strength, Thickness_mean, Range_mean, Exclude_below_line_range_mean, Exclude_above_line_range_mean, Bad_data_no_data_samples, Beam_volume_sum, No_data_samples, C_good_samples, C_bad_data_no_data_samples, C_no_data_samples, Frequency, Grid_reference_line, Layer_top_to_reference_line_depth, Layer_top_to_reference_line_range, Layer_bottom_to_reference_line_depth, Layer_bottom_to_reference_line_range, Exclude_below_line_depth_min, Exclude_below_line_range_min, Exclude_below_line_depth_max, Exclude_below_line_range_max, Samples_Below_Bottom_Exclusion, Samples_Above_Surface_Exclusion, Samples_In_Domain, Bad_data_empty_water_samples, C_bad_data_empty_water_samples
14676,87,1,-78.796612,136.471474,-57.190838,-89.800932,-969.137549,0,240,130,1680,0,250,558,564,561,17217.20096,17378.22502,17298.12857,16969.29433,17129.37999,17049.68772,20110616, 18:09:44.7100,20110616, 18:10:14.7100,20110616, 18:09:59.7100,38.10471431,-73.40733666,38.10526015,-73.40903548,38.10498515,-73.40819227,1903.213648," ""9.0.318.34509""",3,20180919, 15:29:20.0100,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,6.14028E-08,19.371687,552.861449,3.16629E-06,0,-54.9944995,240,124,1897.213648,4,0,281932.0511,0,1680,0,0,38," ""Surface (depth of zero)""",0,-6,250,244,1902.419936,1896.419936,1904.05032,1898.05032,0,28,1708,0,0
14676,87,2,-999,0,-999,-999,-999,0,6,253,42,250,500,558,564,561,17217.20096,17378.22502,17298.12857,16969.29433,17129.37999,17049.68772,20110616, 18:09:44.7100,20110616, 18:10:14.7100,20110616, 18:09:59.7100,38.10471431,-73.40733666,38.10526015,-73.40903548,38.10498515,-73.40819227,1903.213648," ""9.0.318.34509""",3,20180919, 15:29:20.0100,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,0,0,0,0,0,-9999,6,247,1897.213648,4,0,21313.98481,0,42,0,0,38," ""Surface (depth of zero)""",250,244,500,494,1902.419936,1896.419936,1904.05032,1898.05032,0,0,42,0,0
14676,88,1,-78.390193,149.85932,-56.71902,-89.699338,-969.514269,0,240,130,1920,0,250,565,572,568,17405.4022,17592.32272,17485.4947,17155.95972,17338.92697,17235.23993,20110616, 18:10:19.7250,20110616, 18:10:54.7880,20110616, 18:10:34.7880,38.10535623,-73.40932046,38.10598499,-73.41129678,38.10562648,-73.4101667,1901.184216," ""9.0.318.34509""",3,20180919, 15:29:20.0100,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,6.913E-08,18.600014,500.455825,3.4769E-06,0,-54.58808077,240,124,1895.184216,4,0,322208.0584,0,1920,0,0,38," ""Surface (depth of zero)""",0,-6,250,244,1900.488502,1894.488502,1902.023858,1896.023858,0,32,1952,0,0
14676,88,2,-999,0,-999,-999,-999,0,6,253,48,250,500,565,572,568,17405.4022,17592.32272,17485.4947,17155.95972,17338.92697,17235.23993,20110616, 18:10:19.7250,20110616, 18:10:54.7880,20110616, 18:10:34.7880,38.10535623,-73.40932046,38.10598499,-73.41129678,38.10562648,-73.4101667,1901.184216," ""9.0.318.34509""",3,20180919, 15:29:20.0100,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,0,0,0,0,0,-9999,6,247,1895.184216,4,0,24358.83979,0,48,0,0,38," ""Surface (depth of zero)""",250,244,500,494,1900.488502,1894.488502,1902.023858,1896.023858,0,0,48,0,0
14676,89,1,-78.483027,146.689969,-61.9841,-89.560933,-968.675998,0,240,130,1680,0,250,573,579,576,17619.62619,17779.99719,17699.57983,17365.87444,17525.63964,17445.76146,20110616, 18:10:59.7880,20110616, 18:11:29.8030,20110616, 18:11:14.8030,38.10608149,-73.41158308,38.10662569,-73.41327634,38.10635194,-73.41242767,1898.938022," ""9.0.318.34509""",3,20180919, 15:29:20.0100,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,5.54417E-08,6.403669,49.876768,3.40337E-06,0,-54.68091417,240,124,1892.938022,4,0,281932.0511,0,1680,0,0,38," ""Surface (depth of zero)""",0,-6,250,244,1898.179026,1892.179026,1899.939613,1893.939613,0,28,1708,0,0
14676,89,2,-999,0,-999,-999,-999,0,6,253,42,250,500,573,579,576,17619.62619,17779.99719,17699.57983,17365.87444,17525.63964,17445.76146,20110616, 18:10:59.7880,20110616, 18:11:29.8030,20110616, 18:11:14.8030,38.10608149,-73.41158308,38.10662569,-73.41327634,38.10635194,-73.41242767,1898.938022," ""9.0.318.34509""",3,20180919, 15:29:20.0100,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,0,0,0,0,0,-9999,6,247,1892.938022,4,0,21313.98481,0,42,0,0,38," ""Surface (depth of zero)""",250,244,500,494,1898.179026,1892.179026,1899.939613,1893.939613,0,0,42,0,0
14676,90,1,-79.047894,128.799357,-61.455069,-89.472703,-970.400622,0,240,130,1920,0,250,580,587,583,17806.68172,17994.24009,17887.33946,17551.74428,17737.87433,17631.30034,20110616, 18:11:34.8190,20110616, 18:12:09.8350,20110616, 18:11:49.8190,38.10671221,-73.41356018,38.10736344,-73.41553279,38.10698703,-73.41441142,1896.753283," ""9.0.318.34509""",3,20180919, 15:29:20.0100,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,4.62195E-08,7.428259,77.676972,2.98828E-06,0,-55.24578138,240,124,1890.753283,4,0,322208.0584,0,1920,0,0,38," ""Surface (depth of zero)""",0,-6,250,244,1895.578737,1889.578737,1897.715549,1891.715549,0,32,1952,0,0
14676,90,2,-999,0,-999,-999,-999,0,6,253,48,250,500,580,587,583,17806.68172,17994.24009,17887.33946,17551.74428,17737.87433,17631.30034,20110616, 18:11:34.8190,20110616, 18:12:09.8350,20110616, 18:11:49.8190,38.10671221,-73.41356018,38.10736344,-73.41553279,38.10698703,-73.41441142,1896.753283," ""9.0.318.34509""",3,20180919, 15:29:20.0100,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,0,0,0,0,0,-9999,6,247,1890.753283,4,0,24358.83979,0,48,0,0,38," ""Surface (depth of zero)""",250,244,500,494,1895.578737,1889.578737,1897.715549,1891.715549,0,0,48,0,0
14676,91,1,-77.698871,175.717895,-56.855358,-89.881787,-966.742513,0,240,130,1680,0,250,588,594,591,18020.73033,18181.54275,18101.17167,17764.30762,17923.10902,17843.99558,20110616, 18:12:14.8350,20110616, 18:12:44.8500,20110616, 18:12:29.8350,38.10745612,-73.41581101,38.10803259,-73.41749213,38.10774649,-73.41665112,1893.620018," ""9.0.318.34509""",3,20180919, 15:29:20.0100,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,7.68544E-08,14.333371,321.119688,4.07684E-06,0,-53.89675843,240,124,1887.620018,4,0,281932.0511,0,1680,0,0,38," ""Surface (depth of zero)""",0,-6,250,244,1892.339561,1886.339561,1895.024466,1889.024466,0,28,1708,0,0
14676,91,2,-999,0,-999,-999,-999,0,6,253,42,250,500,588,594,591,18020.73033,18181.54275,18101.17167,17764.30762,17923.10902,17843.99558,20110616, 18:12:14.8350,20110616, 18:12:44.8500,20110616, 18:12:29.8350,38.10745612,-73.41581101,38.10803259,-73.41749213,38.10774649,-73.41665112,1893.620018," ""9.0.318.34509""",3,20180919, 15:29:20.0100,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,0,0,0,0,0,-9999,6,247,1887.620018,4,0,21313.98481,0,42,0,0,38," ""Surface (depth of zero)""",250,244,500,494,1892.339561,1886.339561,1895.024466,1889.024466,0,0,42,0,0
14676,92,1,-78.075743,161.112346,-60.543257,-89.821086,-966.056556,0,240,130,1920,0,250,595,602,598,18208.46948,18394.93061,18288.33098,17949.57106,18135.29479,18028.88829,20110616, 18:12:49.8500,20110616, 18:13:24.8660,20110616, 18:13:04.8500,38.10812872,-73.41777389,38.10878443,-73.41973051,38.10841311,-73.41861021,1889.700808," ""9.0.318.34509""",3,20180919, 15:29:20.0100,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,5.31718E-08,6.96257,70.23513,3.73798E-06,0,-54.27363013,240,124,1883.700808,4,0,322208.0584,0,1920,0,0,38," ""Surface (depth of zero)""",0,-6,250,244,1885.403604,1879.403604,1892.081606,1886.081606,0,32,1952,0,0
14676,92,2,-999,0,-999,-999,-999,0,6,253,48,250,500,595,602,598,18208.46948,18394.93061,18288.33098,17949.57106,18135.29479,18028.88829,20110616, 18:12:49.8500,20110616, 18:13:24.8660,20110616, 18:13:04.8500,38.10812872,-73.41777389,38.10878443,-73.41973051,38.10841311,-73.41861021,1889.700808," ""9.0.318.34509""",3,20180919, 15:29:20.0100,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,0,0,0,0,0,-9999,6,247,1883.700808,4,0,24358.83979,0,48,0,0,38," ""Surface (depth of zero)""",250,244,500,494,1885.403604,1879.403604,1892.081606,1886.081606,0,0,48,0,0
14676,93,1,-78.552326,144.367846,-61.24346,-89.767037,-965.187218,0,240,130,1680,0,250,603,609,606,18421.90806,18581.67901,18501.09304,18161.72808,18319.89065,18240.82005,20110616, 18:13:29.8660,20110616, 18:13:59.8820,20110616, 18:13:44.8660,38.10888319,-73.42001151,38.10945646,-73.42167983,38.10916782,-73.42083793,1878.386059," ""9.0.318.34509""",3,20180919, 15:29:20.0100,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,5.16445E-08,7.712751,81.255207,3.34949E-06,0,-54.75021357,240,124,1872.386059,4,0,281932.0511,0,1680,0,0,38," ""Surface (depth of zero)""",0,-6,250,244,1874.277694,1868.277694,1883.174004,1877.174004,0,28,1708,0,0
14676,93,2,-999,0,-999,-999,-999,0,6,253,42,250,500,603,609,606,18421.90806,18581.67901,18501.09304,18161.72808,18319.89065,18240.82005,20110616, 18:13:29.8660,20110616, 18:13:59.8820,20110616, 18:13:44.8660,38.10888319,-73.42001151,38.10945646,-73.42167983,38.10916782,-73.42083793,1878.386059," ""9.0.318.34509""",3,20180919, 15:29:20.0100,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,0,0,0,0,0,-9999,6,247,1872.386059,4,0,21313.98481,0,42,0,0,38," ""Surface (depth of zero)""",250,244,500,494,1874.277694,1868.277694,1883.174004,1877.174004,0,0,42,0,0
14676,94,1,-75.583387,285.99893,-46.785388,-89.921274,-965.025267,0,240,130,1920,0,250,610,617,613,18609.06984,18795.03232,18689.12771,18345.20507,18529.98319,18424.21326,20110616, 18:14:04.8820,20110616, 18:14:39.8970,20110616, 18:14:19.8820,38.1095481,-73.4219581,38.11021319,-73.42390334,38.10983229,-73.42279686,1871.322937," ""9.0.318.34509""",3,20180919, 15:29:20.0100,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,4.82497E-07,42.636046,1849.950606,6.63548E-06,0,-51.78127425,240,124,1865.322937,4,0,322208.0584,0,1920,0,0,38," ""Surface (depth of zero)""",0,-6,250,244,1869.879194,1863.879194,1873.275993,1867.275993,0,32,1952,0,0
14676,94,2,-999,0,-999,-999,-999,0,6,253,48,250,500,610,617,613,18609.06984,18795.03232,18689.12771,18345.20507,18529.98319,18424.21326,20110616, 18:14:04.8820,20110616, 18:14:39.8970,20110616, 18:14:19.8820,38.1095481,-73.4219581,38.11021319,-73.42390334,38.10983229,-73.42279686,1871.322937," ""9.0.318.34509""",3,20180919, 15:29:20.0100,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,0,0,0,0,0,-9999,6,247,1865.322937,4,0,24358.83979,0,48,0,0,38," ""Surface (depth of zero)""",250,244,500,494,1869.879194,1863.879194,1873.275993,1867.275993,0,0,48,0,0
14676,95,1,-77.964843,165.2794,-59.781809,-89.967069,-965.703442,0,240,130,1680,0,250,618,624,621,18821.78868,18981.0827,18901.96311,18556.3743,18713.96316,18635.1678,20110616, 18:14:44.8970,20110616, 18:15:14.9130,20110616, 18:14:59.9130,38.11030675,-73.42418439,38.11087533,-73.42585131,38.11059562,-73.42502182,1866.114905," ""9.0.318.34509""",3,20180919, 15:29:20.0100,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,5.88454E-08,7.837072,90.900548,3.83466E-06,0,-54.16273107,240,124,1860.114905,4,0,281932.0511,0,1680,0,0,38," ""Surface (depth of zero)""",0,-6,250,244,1864.038253,1858.038253,1868.849941,1862.849941,0,28,1708,0,0
14676,95,2,-999,0,-999,-999,-999,0,6,253,42,250,500,618,624,621,18821.78868,18981.0827,18901.96311,18556.3743,18713.96316,18635.1678,20110616, 18:14:44.8970,20110616, 18:15:14.9130,20110616, 18:14:59.9130,38.11030675,-73.42418439,38.11087533,-73.42585131,38.11059562,-73.42502182,1866.114905," ""9.0.318.34509""",3,20180919, 15:29:20.0100,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,0,0,0,0,0,-9999,6,247,1860.114905,4,0,21313.98481,0,42,0,0,38," ""Surface (depth of zero)""",250,244,500,494,1864.038253,1858.038253,1868.849941,1862.849941,0,0,42,0,0
14676,96,1,-77.066761,203.248346,-59.033273,-89.928695,-963.455475,0,240,130,1920,0,250,625,632,628,19007.94894,19194.40411,19087.49676,18740.2992,18923.1842,18819.77525,20110616, 18:15:19.9130,20110616, 18:15:54.9440,20110616, 18:15:34.9280,38.1109745,-73.42613072,38.11164125,-73.42807543,38.11126109,-73.42696125,1862.823557," ""9.0.318.34509""",3,20180919, 15:29:20.0100,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,7.70734E-08,9.118357,109.398712,4.71558E-06,0,-53.26464815,240,124,1856.823557,4,0,322208.0584,0,1920,0,0,38," ""Surface (depth of zero)""",0,-6,250,244,1861.633863,1855.633863,1863.627908,1857.627908,0,32,1952,0,0
14676,96,2,-999,0,-999,-999,-999,0,6,253,48,250,500,625,632,628,19007.94894,19194.40411,19087.49676,18740.2992,18923.1842,18819.77525,20110616, 18:15:19.9130,20110616, 18:15:54.9440,20110616, 18:15:34.9280,38.1109745,-73.42613072,38.11164125,-73.42807543,38.11126109,-73.42696125,1862.823557," ""9.0.318.34509""",3,20180919, 15:29:20.0100,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,0,0,0,0,0,-9999,6,247,1856.823557,4,0,24358.83979,0,48,0,0,38," ""Surface (depth of zero)""",250,244,500,494,1861.633863,1855.633863,1863.627908,1857.627908,0,0,48,0,0
14676,97,1,-77.830498,170.472077,-61.774862,-89.993108,-963.385717,0,240,130,1680,0,250,633,639,636,19221.41543,19381.29056,19301.01485,18949.68661,19107.68099,19028.69123,20110616, 18:15:59.9440,20110616, 18:16:29.9600,20110616, 18:16:14.9440,38.11173445,-73.42835014,38.11231135,-73.43001993,38.11202025,-73.42918242,1858.938343," ""9.0.318.34509""",3,20180919, 15:29:20.0100,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,4.85208E-08,5.825101,47.013466,3.95514E-06,0,-54.02838581,240,124,1852.938343,4,0,281932.0511,0,1680,0,0,38," ""Surface (depth of zero)""",0,-6,250,244,1857.008319,1851.008319,1860.872204,1854.872204,0,28,1708,0,0
14676,97,2,-999,0,-999,-999,-999,0,6,253,42,250,500,633,639,636,19221.41543,19381.29056,19301.01485,18949.68661,19107.68099,19028.69123,20110616, 18:15:59.9440,20110616, 18:16:29.9600,20110616, 18:16:14.9440,38.11173445,-73.42835014,38.11231135,-73.43001993,38.11202025,-73.42918242,1858.938343," ""9.0.318.34509""",3,20180919, 15:29:20.0100,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,0,0,0,0,0,-9999,6,247,1852.938343,4,0,21313.98481,0,42,0,0,38," ""Surface (depth of zero)""",250,244,500,494,1857.008319,1851.008319,1860.872204,1854.872204,0,0,42,0,0
14676,98,1,-77.271928,193.869862,-60.407744,-89.826227,-962.931815,0,240,130,1920,0,250,640,647,643,19407.75469,19593.397,19487.21078,19134.03191,19319.06109,19213.24714,20110616, 18:16:34.9600,20110616, 18:17:09.9750,20110616, 18:16:49.9600,38.11240429,-73.43029769,38.11306726,-73.43224011,38.11269088,-73.43112765,1854.521737," ""9.0.318.34509""",3,20180919, 15:29:20.0100,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,5.50107E-08,6.619758,66.505188,4.49799E-06,0,-53.46981534,240,124,1848.521737,4,0,322208.0584,0,1920,0,0,38," ""Surface (depth of zero)""",0,-6,250,244,1852.767202,1846.767202,1856.382533,1850.382533,0,32,1952,0,0
14676,98,2,-999,0,-999,-999,-999,0,6,253,48,250,500,640,647,643,19407.75469,19593.397,19487.21078,19134.03191,19319.06109,19213.24714,20110616, 18:16:34.9600,20110616, 18:17:09.9750,20110616, 18:16:49.9600,38.11240429,-73.43029769,38.11306726,-73.43224011,38.11269088,-73.43112765,1854.521737," ""9.0.318.34509""",3,20180919, 15:29:20.0100,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,0,0,0,0,0,-9999,6,247,1848.521737,4,0,24358.83979,0,48,0,0,38," ""Surface (depth of zero)""",250,244,500,494,1852.767202,1846.767202,1856.382533,1850.382533,0,0,48,0,0
14676,99,1,-77.007626,206.034728,-59.966921,-89.47521,-962.180231,0,240,130,1680,0,250,648,654,651,19620.09697,19781.25862,19700.58393,19345.23212,19503.08137,19424.28788,20110616, 18:17:14.9750,20110616, 18:17:44.9910,20110616, 18:17:29.9750,38.11316242,-73.43251944,38.11374104,-73.43418951,38.11345547,-73.43335809,1850.271677," ""9.0.318.34509""",3,20180919, 15:29:20.0100,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,6.2223E-08,6.984784,70.334092,4.78023E-06,0,-53.20551405,240,124,1844.271677,4,0,281932.0511,0,1680,0,0,38," ""Surface (depth of zero)""",0,-6,250,244,1849.092452,1843.092452,1851.780885,1845.780885,0,28,1708,0,0
14676,99,2,-999,0,-999,-999,-999,0,6,253,42,250,500,648,654,651,19620.09697,19781.25862,19700.58393,19345.23212,19503.08137,19424.28788,20110616, 18:17:14.9750,20110616, 18:17:44.9910,20110616, 18:17:29.9750,38.11316242,-73.43251944,38.11374104,-73.43418951,38.11345547,-73.43335809,1850.271677," ""9.0.318.34509""",3,20180919, 15:29:20.0100,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,0,0,0,0,0,-9999,6,247,1844.271677,4,0,21313.98481,0,42,0,0,38," ""Surface (depth of zero)""",250,244,500,494,1849.092452,1843.092452,1851.780885,1845.780885,0,0,42,0,0
14676,100,1,-77.495101,184.159007,-61.795281,-89.893115,-962.028748,0,240,130,1920,0,250,655,662,658,19807.67484,19991.93471,19887.1127,19529.28339,19711.85483,19607.72099,20110616, 18:17:49.9910,20110616, 18:18:25.0070,20110616, 18:18:04.9910,38.11383534,-73.43446595,38.11447903,-73.43640111,38.11411308,-73.43530016,1846.31962," ""9.0.318.34509""",3,20180919, 15:29:20.0100,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,5.01296E-08,5.657217,44.157091,4.27269E-06,0,-53.69298869,240,124,1840.31962,4,0,322208.0584,0,1920,0,0,38," ""Surface (depth of zero)""",0,-6,250,244,1843.307114,1837.307114,1848.369558,1842.369558,0,32,1952,0,0
14676,100,2,-999,0,-999,-999,-999,0,6,253,48,250,500,655,662,658,19807.67484,19991.93471,19887.1127,19529.28339,19711.85483,19607.72099,20110616, 18:17:49.9910,20110616, 18:18:25.0070,20110616, 18:18:04.9910,38.11383534,-73.43446595,38.11447903,-73.43640111,38.11411308,-73.43530016,1846.31962," ""9.0.318.34509""",3,20180919, 15:29:20.0100,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,0,0,0,0,0,-9999,6,247,1840.31962,4,0,24358.83979,0,48,0,0,38," ""Surface (depth of zero)""",250,244,500,494,1843.307114,1837.307114,1848.369558,1842.369558,0,0,48,0,0
14676,101,1,-76.724624,219.907833,-61.580297,-89.945486,-961.794153,0,240,130,1680,0,250,663,669,666,20018.03322,20176.32766,20097.05239,19737.75497,19894.84541,19816.21718,20110616, 18:18:30.0070,20110616, 18:19:00.0220,20110616, 18:18:45.0070,38.11456398,-73.43667845,38.11512364,-73.43833757,38.1148448,-73.43750606,1839.519797," ""9.0.318.34509""",3,20180919, 15:29:20.0100,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,5.7004E-08,5.132929,34.848785,5.1021E-06,0,-52.92251136,240,124,1833.519797,4,0,281932.0511,0,1680,0,0,38," ""Surface (depth of zero)""",0,-6,250,244,1837.586651,1831.586651,1841.933011,1835.933011,0,28,1708,0,0
14676,101,2,-999,0,-999,-999,-999,0,6,253,42,250,500,663,669,666,20018.03322,20176.32766,20097.05239,19737.75497,19894.84541,19816.21718,20110616, 18:18:30.0070,20110616, 18:19:00.0220,20110616, 18:18:45.0070,38.11456398,-73.43667845,38.11512364,-73.43833757,38.1148448,-73.43750606,1839.519797," ""9.0.318.34509""",3,20180919, 15:29:20.0100,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,0,0,0,0,0,-9999,6,247,1833.519797,4,0,21313.98481,0,42,0,0,38," ""Surface (depth of zero)""",250,244,500,494,1837.586651,1831.586651,1841.933011,1835.933011,0,0,42,0,0
14676,102,1,-76.982685,207.221373,-59.874722,-89.950816,-962.087065,0,240,130,1920,0,250,670,677,673,20202.8539,20387.46882,20282.12556,19921.34782,20105.46199,20000.51414,20110616, 18:19:05.0220,20110616, 18:19:40.0380,20110616, 18:19:20.0220,38.11522114,-73.43861359,38.11586641,-73.44055328,38.1154998,-73.43944571,1834.679335," ""9.0.318.34509""",3,20180919, 15:29:20.0100,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,6.76806E-08,7.734125,82.873089,4.80776E-06,0,-53.18057288,240,124,1828.679335,4,0,322208.0584,0,1920,0,0,38," ""Surface (depth of zero)""",0,-6,250,244,1831.773317,1825.773317,1836.743614,1830.743614,0,32,1952,0,0
14676,102,2,-999,0,-999,-999,-999,0,6,253,48,250,500,670,677,673,20202.8539,20387.46882,20282.12556,19921.34782,20105.46199,20000.51414,20110616, 18:19:05.0220,20110616, 18:19:40.0380,20110616, 18:19:20.0220,38.11522114,-73.43861359,38.11586641,-73.44055328,38.1154998,-73.43944571,1834.679335," ""9.0.318.34509""",3,20180919, 15:29:20.0100,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,0,0,0,0,0,-9999,6,247,1828.679335,4,0,24358.83979,0,48,0,0,38," ""Surface (depth of zero)""",250,244,500,494,1831.773317,1825.773317,1836.743614,1830.743614,0,0,48,0,0
14676,103,1,-77.302247,192.521108,-61.586348,-89.726676,-962.954312,0,240,130,1920,0,250,678,685,681,20413.7049,20598.44986,20492.54475,20131.45579,20312.9947,20208.96996,20110616, 18:19:45.0380,20110616, 18:20:20.0530,20110616, 18:20:00.0380,38.1159613,-73.44082723,38.11660576,-73.44276834,38.11623725,-73.44165508,1830.703733," ""9.0.318.34509""",3,20180919, 15:29:20.0100,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,5.61571E-08,5.478885,38.921156,4.4667E-06,0,-53.50013482,240,124,1824.703733,4,0,322208.0584,0,1920,0,0,38," ""Surface (depth of zero)""",0,-6,250,244,1830.458148,1824.458148,1831.111162,1825.111162,0,32,1952,0,0
14676,103,2,-999,0,-999,-999,-999,0,6,253,48,250,500,678,685,681,20413.7049,20598.44986,20492.54475,20131.45579,20312.9947,20208.96996,20110616, 18:19:45.0380,20110616, 18:20:20.0530,20110616, 18:20:00.0380,38.1159613,-73.44082723,38.11660576,-73.44276834,38.11623725,-73.44165508,1830.703733," ""9.0.318.34509""",3,20180919, 15:29:20.0100,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,0,0,0,0,0,-9999,6,247,1824.703733,4,0,24358.83979,0,48,0,0,38," ""Surface (depth of zero)""",250,244,500,494,1830.458148,1824.458148,1831.111162,1825.111162,0,0,48,0,0
14676,104,1,-77.754676,173.474418,-60.258339,-89.900194,-962.796306,0,240,130,1680,0,250,686,692,689,20624.82612,20783.38418,20703.77471,20339.42799,20494.53894,20417.76675,20110616, 18:20:25.0530,20110616, 18:20:55.0690,20110616, 18:20:40.0530,38.1166925,-73.44304809,38.11725086,-73.44471161,38.11697068,-73.44387636,1828.198656," ""9.0.318.34509""",3,20180919, 15:29:20.0100,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,4.92558E-08,7.611302,96.553935,4.02479E-06,0,-53.95256395,240,124,1822.198656,4,0,281932.0511,0,1680,0,0,38," ""Surface (depth of zero)""",0,-6,250,244,1825.052386,1819.052386,1830.367537,1824.367537,0,28,1708,0,0
14676,104,2,-999,0,-999,-999,-999,0,6,253,42,250,500,686,692,689,20624.82612,20783.38418,20703.77471,20339.42799,20494.53894,20417.76675,20110616, 18:20:25.0530,20110616, 18:20:55.0690,20110616, 18:20:40.0530,38.1166925,-73.44304809,38.11725086,-73.44471161,38.11697068,-73.44387636,1828.198656," ""9.0.318.34509""",3,20180919, 15:29:20.0100,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,0,0,0,0,0,-9999,6,247,1822.198656,4,0,21313.98481,0,42,0,0,38," ""Surface (depth of zero)""",250,244,500,494,1825.052386,1819.052386,1830.367537,1824.367537,0,0,42,0,0
14676,105,1,-77.986796,164.446077,-63.83164,-89.957948,-963.624668,0,240,130,1680,0,250,693,699,696,20810.14964,20984.63044,20889.56593,20520.75484,20655.4161,20595.04379,20110616, 18:21:00.0690,20110616, 18:21:35.0690,20110616, 18:21:15.0690,38.11734362,-73.4449933,38.11798636,-73.44680551,38.11762329,-73.44582654,1821.599947," ""9.0.318.34509""",3,20180919, 15:29:20.0100,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,4.31455E-08,4.533862,25.581881,3.81533E-06,0,-54.18468316,240,124,1815.599947,4,0,281932.0511,0,1680,0,0,38," ""Surface (depth of zero)""",0,-6,250,244,1820.252363,1814.252363,1824.146005,1818.146005,0,28,1708,0,0
14676,105,2,-999,0,-999,-999,-999,0,6,253,42,250,500,693,699,696,20810.14964,20984.63044,20889.56593,20520.75484,20655.4161,20595.04379,20110616, 18:21:00.0690,20110616, 18:21:35.0690,20110616, 18:21:15.0690,38.11734362,-73.4449933,38.11798636,-73.44680551,38.11762329,-73.44582654,1821.599947," ""9.0.318.34509""",3,20180919, 15:29:20.0100,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,0,0,0,0,0,-9999,6,247,1815.599947,4,0,21313.98481,0,42,0,0,38," ""Surface (depth of zero)""",250,244,500,494,1820.252363,1814.252363,1824.146005,1818.146005,0,0,42,0,0
14676,106,1,-78.896811,133.358893,-58.273964,-89.88518,-963.518093,0,240,130,1680,0,250,700,706,703,21020.78713,21181.07705,21101.38432,20677.08318,20834.81718,20756.42446,20110616, 18:21:40.0850,20110616, 18:22:10.0850,20110616, 18:21:55.0850,38.11808544,-73.44719717,38.11863223,-73.44888835,38.118361,-73.44804703,1818.254852," ""9.0.318.34509""",3,20180919, 15:29:20.0100,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,5.13401E-08,16.217083,417.179581,3.09407E-06,0,-55.09469852,240,124,1812.254852,4,0,281932.0511,0,1680,0,0,38," ""Surface (depth of zero)""",0,-6,250,244,1816.01168,1810.01168,1820.252363,1814.252363,0,28,1708,0,0
